SiteID,Study,TaxonID,Species,Abundance
52,20,6006621,Cossypha niveicapilla,3
52,20,6007037,Parus leucomelas,1
52,20,6007187,Pycnonotus barbatus,29
52,20,6007216,Andropadus virens,30
52,20,6007218,Andropadus gracilis,4
52,20,6007220,Andropadus curvirostris,10
52,20,6007223,Andropadus latirostris,26
52,20,6007241,Phyllastrephus cabanisi,1
52,20,6007250,Phyllastrephus hypochloris,20
52,20,6007257,Phyllastrephus icterinus,15
52,20,6007265,Bleda syndactylus,3
52,20,6007266,Bleda eximius,2
52,20,6007268,Nicator chloris,13
52,20,6007426,Camaroptera brachyura,23
52,20,6007427,Camaroptera superciliaris,2
52,20,6007428,Camaroptera chloronota,14
52,20,6007437,Zosterops senegalensis,4
52,20,6007675,Sylvietta virens,3
52,20,6007687,Macrosphenus flavicans,13
52,20,6007688,Macrosphenus concolor,7
52,20,6007692,Hylia prasina,22
52,20,6007706,Phylloscopus sibilatrix,15
52,20,6007857,Illadopsis albipectus,27
52,20,6007860,Illadopsis rufipennis,2
52,20,6007861,Illadopsis fulvescens,24
52,20,6008251,Nectarinia olivacea,7
52,20,6008327,Nectarinia superba,3
52,20,6008379,Passer griseus,2
52,20,6008539,Ploceus tricolor,1
52,20,6008567,Malimbus rubricollis,1
52,20,6008603,Nigrita canicapillus,11
52,20,6008622,Spermophaga ruficapilla,1
52,20,39462673,Psittacus erithacus,18
52,20,60031216,Alethe diademata,4
52,20,60031217,Stiphrornis erythrothorax,13
52,20,60031240,Apalis rufogularis,8
52,20,60031272,Terpsiphone rufiventer,1
52,20,60031347,Dicrurus adsimilis,1
53,21,6006,Casuarius unappendiculatus,
53,21,600115,Talegalla jobiensis,
53,21,600973,Aceros plicatus,
53,21,6001043,Eurystomus orientalis,
53,21,6001066,Alcedo atthis,
53,21,6001070,Alcedo azurea,
53,21,6001081,Alcedo pusilla,
53,21,6001082,Ceyx lepidus,
53,21,6001094,Dacelo gaudichaud,
53,21,6001127,Todiramphus sanctus,
53,21,6001134,Melidora macrorrhina,
53,21,6001141,Syma torotoro,
53,21,6001144,Tanysiptera galatea,
53,21,6001180,Merops ornatus,
53,21,6001218,Cacomantis variolosus,
53,21,6001227,Chrysococcyx lucidus,
53,21,6001241,Eudynamys scolopaceus,
53,21,6001245,Scythrops novaehollandiae,
53,21,6001274,Centropus menbeki,
53,21,6001276,Centropus phasianinus,
53,21,6001278,Centropus bernsteini,
53,21,6001345,Pseudeos fuscata,
53,21,6001359,Lorius lory,
53,21,6001389,Probosciger aterrimus,
53,21,6001399,Cacatua galerita,
53,21,6001415,Micropsitta pusio,
53,21,6001430,Geoffroyus geoffroyi,
53,21,6001446,Eclectus roratus,
53,21,6002523,Reinwardtoena reinwardtsi,
53,21,6002666,Ptilinopus magnificus,
53,21,6002667,Ptilinopus perlatus,
53,21,6002672,Ptilinopus superbus,
53,21,6002675,Ptilinopus coronulatus,
53,21,6002676,Ptilinopus pulchellus,
53,21,6002697,Ptilinopus iozonus,
53,21,6002729,Ducula rufigaster,
53,21,6002736,Ducula pinon,
53,21,6002739,Ducula zoeae,
53,21,6003332,Henicopernis longicauda,
53,21,6003358,Haliastur indus,
53,21,6003527,Harpyopsis novaeguineae,
53,21,6004010,Pitta erythrogaster,
53,21,6005165,Ailuroedus buccoides,
53,21,6005261,Meliphaga montana,
53,21,6005266,Meliphaga analoga,
53,21,6005296,Xanthotis flaviventer,
53,21,6005314,Philemon meyeri,
53,21,6005404,Crateroscelis murina,
53,21,6005444,Gerygone chrysogaster,
53,21,6005470,Microeca flavovirescens,
53,21,6005493,Poecilodryas hypoleuca,
53,21,6005519,Pomatostomus isidorei,
53,21,6005618,Ptilorrhoa caerulescens,
53,21,6005643,Pachycephala hyperythra,
53,21,6005670,Colluricincla megarhyncha,
53,21,6005675,Pitohui kirhocephalus,
53,21,6005678,Pitohui ferrugineus,
53,21,6005771,Corvus tristis,
53,21,6005832,Cicinnurus regius,
53,21,6005841,Paradisaea minor,
53,21,6005849,Cracticus cassicus,
53,21,6005869,Peltops blainvillii,
53,21,6005910,Coracina novaehollandiae,
53,21,6005916,Coracina boyeri,
53,21,6005918,Coracina papuensis,
53,21,6005940,Coracina melas,
53,21,6005949,Campochaera sloetii,
53,21,6005995,Rhipidura rufiventris,
53,21,6005998,Rhipidura threnothorax,
53,21,6006000,Rhipidura leucothorax,
53,21,6006025,Chaetorhynchus papuensis,
53,21,6006045,Dicrurus bracteatus,
53,21,6006091,Monarcha rubiensis,
53,21,6006101,Monarcha guttula,
53,21,6006110,Monarcha manadensis,
53,21,6006120,Monarcha chrysomela,
53,21,6006121,Arses telescophthalmus,
53,21,6006140,Myiagra alecto,
53,21,6006143,Machaerirhynchus flaviventer,
53,21,6006744,Aplonis cantoroides,
53,21,6006752,Aplonis metallica,
53,21,6006832,Mino dumontii,
53,21,6007122,Hirundo tahitica,
53,21,6008215,Dicaeum geelvinkianum,
53,21,6008276,Nectarinia jugularis,
53,21,6008355,Melanocharis nigra,
53,21,6008361,Toxorhamphus novaeguineae,
53,21,6008362,Toxorhamphus iliolophus,
53,21,60032123,Macropygia amboinensis,
53,21,60032124,Trichoglossus haematodus,
53,21,60032578,Caprimulgus macrurus,
54,21,6001043,Eurystomus orientalis,
54,21,6001066,Alcedo atthis,
54,21,6001082,Ceyx lepidus,
54,21,6001094,Dacelo gaudichaud,
54,21,6001134,Melidora macrorrhina,
54,21,6001141,Syma torotoro,
54,21,6001144,Tanysiptera galatea,
54,21,6001180,Merops ornatus,
54,21,6001218,Cacomantis variolosus,
54,21,6001227,Chrysococcyx lucidus,
54,21,6001241,Eudynamys scolopaceus,
54,21,6001245,Scythrops novaehollandiae,
54,21,6001278,Centropus bernsteini,
54,21,6001345,Pseudeos fuscata,
54,21,6001359,Lorius lory,
54,21,6001399,Cacatua galerita,
54,21,6001415,Micropsitta pusio,
54,21,6001422,Psittaculirostris edwardsii,
54,21,6001430,Geoffroyus geoffroyi,
54,21,6001431,Geoffroyus simplex,
54,21,6001446,Eclectus roratus,
54,21,6002523,Reinwardtoena reinwardtsi,
54,21,6002666,Ptilinopus magnificus,
54,21,6002667,Ptilinopus perlatus,
54,21,6002672,Ptilinopus superbus,
54,21,6002675,Ptilinopus coronulatus,
54,21,6002676,Ptilinopus pulchellus,
54,21,6003332,Henicopernis longicauda,
54,21,6005266,Meliphaga analoga,
54,21,6005314,Philemon meyeri,
54,21,6005322,Philemon buceroides,
54,21,6005444,Gerygone chrysogaster,
54,21,6005470,Microeca flavovirescens,
54,21,6005493,Poecilodryas hypoleuca,
54,21,6005643,Pachycephala hyperythra,
54,21,6005675,Pitohui kirhocephalus,
54,21,6005678,Pitohui ferrugineus,
54,21,6005771,Corvus tristis,
54,21,6005841,Paradisaea minor,
54,21,6005849,Cracticus cassicus,
54,21,6005869,Peltops blainvillii,
54,21,6005875,Oriolus szalayi,
54,21,6005910,Coracina novaehollandiae,
54,21,6005916,Coracina boyeri,
54,21,6005918,Coracina papuensis,
54,21,6005940,Coracina melas,
54,21,6005949,Campochaera sloetii,
54,21,6005958,Lalage leucomela,
54,21,6005995,Rhipidura rufiventris,
54,21,6005998,Rhipidura threnothorax,
54,21,6006025,Chaetorhynchus papuensis,
54,21,6006045,Dicrurus bracteatus,
54,21,6006110,Monarcha manadensis,
54,21,6006120,Monarcha chrysomela,
54,21,6006140,Myiagra alecto,
54,21,6006143,Machaerirhynchus flaviventer,
54,21,6006744,Aplonis cantoroides,
54,21,6006752,Aplonis metallica,
54,21,6006832,Mino dumontii,
54,21,6007122,Hirundo tahitica,
54,21,6008276,Nectarinia jugularis,
54,21,6008361,Toxorhamphus novaeguineae,
54,21,6008362,Toxorhamphus iliolophus,
54,21,60032123,Macropygia amboinensis,
54,21,60032124,Trichoglossus haematodus,
54,21,60032129,Pachycephala simplex,
54,21,60032556,Egretta garzetta,
55,22,600118,Megapodius cumingii,0.8
55,22,600246,Gallus gallus,2.4
55,22,600281,Polyplectron napoleonis,20.3
55,22,600949,Anthracoceros marchei,19.6
55,22,6001083,Ceyx erithaca,8.6
55,22,6004010,Pitta erythrogaster,4.2
55,22,6006061,Hypothymis azurea,12.2
55,22,6006074,Terpsiphone cyanescens,13.8
55,22,6006531,Ficedula platenae,0.05
55,22,6006565,Cyornis lemprieri,29.5
55,22,6006570,Cyornis rufigastra,0.05
55,22,6006574,Culicicapa helianthea,8.8
55,22,6006644,Copsychus niger,30.9
55,22,6007651,Orthotomus sericeus,29.6
55,22,6007842,Malacocincla cinereiceps,20.3
55,22,6007854,Malacopteron palawanense,7
55,22,6007881,Ptilocichla falcata,11.2
55,22,60032458,Macronous gularis,118.2
56,22,600118,Megapodius cumingii,0.1
56,22,600246,Gallus gallus,1.2
56,22,600281,Polyplectron napoleonis,5.4
56,22,600949,Anthracoceros marchei,9.6
56,22,6001083,Ceyx erithaca,2.9
56,22,6004010,Pitta erythrogaster,1.5
56,22,6006061,Hypothymis azurea,10.8
56,22,6006074,Terpsiphone cyanescens,4.2
56,22,6006531,Ficedula platenae,3.4
56,22,6006565,Cyornis lemprieri,18.1
56,22,6006570,Cyornis rufigastra,2.1
56,22,6006574,Culicicapa helianthea,0.05
56,22,6006644,Copsychus niger,23.7
56,22,6007651,Orthotomus sericeus,15
56,22,6007842,Malacocincla cinereiceps,29.6
56,22,6007854,Malacopteron palawanense,10.3
56,22,6007881,Ptilocichla falcata,1.5
56,22,60032458,Macronous gularis,97.2
57,22,600118,Megapodius cumingii,0.5
57,22,600246,Gallus gallus,1
57,22,600281,Polyplectron napoleonis,10.8
57,22,600949,Anthracoceros marchei,13.8
57,22,6001083,Ceyx erithaca,3.7
57,22,6004010,Pitta erythrogaster,4.9
57,22,6006061,Hypothymis azurea,8.4
57,22,6006074,Terpsiphone cyanescens,7.3
57,22,6006531,Ficedula platenae,9.1
57,22,6006565,Cyornis lemprieri,30.9
57,22,6006570,Cyornis rufigastra,1.1
57,22,6006574,Culicicapa helianthea,5.2
57,22,6006644,Copsychus niger,26.7
57,22,6007651,Orthotomus sericeus,21.9
57,22,6007842,Malacocincla cinereiceps,39.1
57,22,6007854,Malacopteron palawanense,3
57,22,6007881,Ptilocichla falcata,4.8
57,22,60032458,Macronous gularis,120
60,24,600115,Talegalla jobiensis,0.19
60,24,600973,Aceros plicatus,0.9
60,24,6001043,Eurystomus orientalis,0.04
60,24,6001070,Alcedo azurea,0.02
60,24,6001094,Dacelo gaudichaud,0.28
60,24,6001134,Melidora macrorrhina,0.05
60,24,6001141,Syma torotoro,0.03
60,24,6001144,Tanysiptera galatea,0.02
60,24,6001148,Tanysiptera nympha,0.04
60,24,6001149,Tanysiptera danae,0.03
60,24,6001180,Merops ornatus,0.01
60,24,6001218,Cacomantis variolosus,0.05
60,24,6001223,Chrysococcyx minutillus,0.01
60,24,6001245,Scythrops novaehollandiae,0.02
60,24,6001274,Centropus menbeki,0.02
60,24,6001276,Centropus phasianinus,0.05
60,24,6001359,Lorius lory,0.25
60,24,6001360,Lorius hypoinochrous,0.2
60,24,6001379,Charmosyna placentis,0.01
60,24,6001389,Probosciger aterrimus,0.22
60,24,6001399,Cacatua galerita,0.86
60,24,6001415,Micropsitta pusio,0.03
60,24,6001430,Geoffroyus geoffroyi,0.02
60,24,6001446,Eclectus roratus,0.57
60,24,6001707,Collocalia esculenta,0.11
60,24,6001727,Collocalia vanikorensis,0.02
60,24,6001740,Mearnsia novaeguineae,0.01
60,24,6001795,Hemiprocne mystacea,0.01
60,24,6002470,Columba vitiensis,0.01
60,24,6002523,Reinwardtoena reinwardtsi,0.01
60,24,6002534,Chalcophaps indica,0.01
60,24,6002535,Chalcophaps stephani,0.02
60,24,6002536,Henicophaps albifrons,0.01
60,24,6002666,Ptilinopus magnificus,0.06
60,24,6002672,Ptilinopus superbus,0.02
60,24,6002675,Ptilinopus coronulatus,0.03
60,24,6002676,Ptilinopus pulchellus,0.01
60,24,6002697,Ptilinopus iozonus,0.07
60,24,6002736,Ducula pinon,0.72
60,24,6002739,Ducula zoeae,0.02
60,24,6003328,Aviceda subcristata,0.03
60,24,6003332,Henicopernis longicauda,0.01
60,24,6003357,Haliastur sphenurus,0.01
60,24,6003358,Haliastur indus,0.18
60,24,6003431,Accipiter novaehollandiae,0.06
60,24,6003440,Accipiter poliocephalus,0.04
60,24,6003536,Aquila gurneyi,0.01
60,24,6004005,Pitta sordida,0.01
60,24,6005246,Melilestes megarhynchus,0.02
60,24,6005248,Glycichaera fallax,0.01
60,24,6005264,Meliphaga albonotata,0.02
60,24,6005265,Meliphaga aruensis,0.02
60,24,6005314,Philemon meyeri,0.13
60,24,6005322,Philemon buceroides,0.1
60,24,6005444,Gerygone chrysogaster,0.03
60,24,6005670,Colluricincla megarhyncha,0.11
60,24,6005676,Pitohui dichrous,0.03
60,24,6005771,Corvus tristis,0.27
60,24,6005786,Corvus orru,0.05
60,24,6005832,Cicinnurus regius,0.01
60,24,6005849,Cracticus cassicus,0.48
60,24,6005916,Coracina boyeri,0.01
60,24,6005918,Coracina papuensis,0.01
60,24,6005958,Lalage leucomela,0.01
60,24,6005995,Rhipidura rufiventris,0.07
60,24,6005998,Rhipidura threnothorax,0.03
60,24,6006000,Rhipidura leucothorax,0.07
60,24,6006018,Rhipidura rufidorsa,0.01
60,24,6006045,Dicrurus bracteatus,0.58
60,24,6006094,Monarcha melanopsis,0.02
60,24,6006101,Monarcha guttula,0.12
60,24,6006110,Monarcha manadensis,0.01
60,24,6006120,Monarcha chrysomela,0.02
60,24,6006121,Arses telescophthalmus,0.07
60,24,6006140,Myiagra alecto,0.06
60,24,6006752,Aplonis metallica,0.31
60,24,6006832,Mino dumontii,0.64
60,24,6008214,Dicaeum pectorale,0.03
60,24,6008274,Nectarinia aspasia,0.23
60,24,6008362,Toxorhamphus iliolophus,0.01
60,24,60032123,Macropygia amboinensis,0.01
60,24,60032124,Trichoglossus haematodus,0.31
60,24,60032129,Pachycephala simplex,0.11
60,24,60032273,Megapodius reinwardt,0.04
61,24,600115,Talegalla jobiensis,0.23
61,24,600973,Aceros plicatus,0.87
61,24,6001043,Eurystomus orientalis,0.01
61,24,6001070,Alcedo azurea,0.01
61,24,6001082,Ceyx lepidus,0.04
61,24,6001094,Dacelo gaudichaud,0.34
61,24,6001134,Melidora macrorrhina,0.06
61,24,6001141,Syma torotoro,0.01
61,24,6001144,Tanysiptera galatea,0.13
61,24,6001148,Tanysiptera nympha,0.01
61,24,6001149,Tanysiptera danae,0.07
61,24,6001218,Cacomantis variolosus,0.2
61,24,6001245,Scythrops novaehollandiae,0.04
61,24,6001274,Centropus menbeki,0.01
61,24,6001276,Centropus phasianinus,0.08
61,24,6001359,Lorius lory,0.06
61,24,6001360,Lorius hypoinochrous,0.25
61,24,6001389,Probosciger aterrimus,0.11
61,24,6001399,Cacatua galerita,0.89
61,24,6001446,Eclectus roratus,0.51
61,24,6001707,Collocalia esculenta,0.42
61,24,6002535,Chalcophaps stephani,0.08
61,24,6002666,Ptilinopus magnificus,0.06
61,24,6002675,Ptilinopus coronulatus,0.03
61,24,6002676,Ptilinopus pulchellus,0.01
61,24,6002697,Ptilinopus iozonus,0.03
61,24,6002736,Ducula pinon,0.79
61,24,6003332,Henicopernis longicauda,0.03
61,24,6003358,Haliastur indus,0.2
61,24,6003431,Accipiter novaehollandiae,0.01
61,24,6003440,Accipiter poliocephalus,0.03
61,24,6003729,Mesophoyx intermedia,0.01
61,24,6004010,Pitta erythrogaster,0.01
61,24,6005246,Melilestes megarhynchus,0.03
61,24,6005264,Meliphaga albonotata,0.06
61,24,6005265,Meliphaga aruensis,0.04
61,24,6005314,Philemon meyeri,0.17
61,24,6005322,Philemon buceroides,0.1
61,24,6005444,Gerygone chrysogaster,0.03
61,24,6005670,Colluricincla megarhyncha,0.1
61,24,6005676,Pitohui dichrous,0.07
61,24,6005771,Corvus tristis,0.23
61,24,6005786,Corvus orru,0.01
61,24,6005809,Manucodia chalybatus,0.01
61,24,6005849,Cracticus cassicus,0.62
61,24,6005993,Rhipidura leucophrys,0.01
61,24,6005995,Rhipidura rufiventris,0.01
61,24,6006000,Rhipidura leucothorax,0.06
61,24,6006018,Rhipidura rufidorsa,0.01
61,24,6006045,Dicrurus bracteatus,0.73
61,24,6006140,Myiagra alecto,0.17
61,24,6006752,Aplonis metallica,0.55
61,24,6006832,Mino dumontii,0.38
61,24,6008214,Dicaeum pectorale,0.01
61,24,6008274,Nectarinia aspasia,0.24
61,24,60032123,Macropygia amboinensis,0.03
61,24,60032124,Trichoglossus haematodus,0.3
61,24,60032129,Pachycephala simplex,0.01
61,24,60032273,Megapodius reinwardt,0.07
62,25,600325,Odontophorus capueira,0.11
62,25,600665,Veniliornis spilogaster,0.07
62,25,600864,Selenidera maculirostris,0.04
62,25,600871,Ramphastos dicolorus,0.04
62,25,600916,Nonnula rubecula,0.04
62,25,6001057,Baryphthengus ruficapillus,0.15
62,25,6001807,Phaethornis eurynome,0.66
62,25,6001827,Ramphodon naevius,0.33
62,25,6001901,Thalurania glaucopis,0.77
62,25,6001933,Amazilia versicolor,0.11
62,25,6001935,Amazilia fimbriata,0.07
62,25,6002602,Geotrygon montana,0.26
62,25,6004048,Mionectes rufiventris,0.4
62,25,6004051,Leptopogon amaurocephalus,0.11
62,25,6004230,Platyrinchus mystaceus,0.99
62,25,6004234,Platyrinchus leucoryphus,0.11
62,25,6004251,Myiobius atricaudus,0.04
62,25,6004370,Attila rufus,0.07
62,25,6004442,Schiffornis virescens,1.07
62,25,6004554,Chiroxiphia caudata,0.92
62,25,6004556,Ilicura militaris,0.11
62,25,6004587,Hypoedaleus guttatus,0.04
62,25,6004629,Dysithamnus mentalis,0.15
62,25,6004649,Myrmotherula gularis,1.14
62,25,6004662,Myrmotherula minor,0.55
62,25,6004665,Myrmotherula unicolor,0.04
62,25,6004694,Drymophila ochropyga,0.04
62,25,6004698,Drymophila squamata,0.33
62,25,6004716,Pyriglena leucoptera,0.81
62,25,6004741,Myrmeciza squamosa,0.44
62,25,6004948,Lochmias nematura,0.11
62,25,6004971,Anabacerthia amaurotis,0.15
62,25,6004972,Philydor lichtensteini,0.11
62,25,6004974,Philydor atricapillus,0.92
62,25,6004989,Automolus leucophthalmus,0.74
62,25,6005000,Sclerurus scansor,0.18
62,25,6005002,Heliobletus contaminatus,0.04
62,25,6005005,Xenops minutus,0.11
62,25,6005017,Sittasomus griseicapillus,0.51
62,25,6005025,Xiphocolaptes albicollis,0.04
62,25,6005031,Dendrocolaptes platyrostris,0.07
62,25,6005050,Xiphorhynchus fuscus,0.66
62,25,6005057,Formicarius colma,0.33
62,25,6005062,Chamaeza campanisona,0.04
62,25,6005115,Conopophaga lineata,0.15
62,25,6005121,Conopophaga melanops,0.7
62,25,6006375,Turdus flavipes,0.07
62,25,6006440,Turdus albicollis,0.55
62,25,6009180,Basileuterus culicivorus,0.55
62,25,6009192,Phaeothlypis rivularis,0.11
62,25,6009285,Tachyphonus coronatus,0.07
62,25,6009288,Trichothraupis melanops,0.66
62,25,6009289,Habia rubica,1.1
62,25,6009356,Euphonia violacea,0.18
62,25,6009373,Euphonia pectoralis,0.04
62,25,6009388,Tangara seledon,0.07
62,25,6009472,Haplospiza unicolor,0.92
62,25,60031524,Myiobius barbatus,0.29
62,25,60032194,Phaethornis squalidus,0.18
62,25,60032248,Dendrocincla fuliginosa,1.21
63,25,600555,Picumnus temminckii,0.05
63,25,6001018,Trogon rufus,0.05
63,25,6001807,Phaethornis eurynome,0.88
63,25,6001901,Thalurania glaucopis,0.42
63,25,6002577,Leptotila verreauxi,0.05
63,25,6003574,Micrastur ruficollis,0.19
63,25,6004048,Mionectes rufiventris,0.18
63,25,6004051,Leptopogon amaurocephalus,0.14
63,25,6004063,Hemitriccus diops,0.65
63,25,6004067,Hemitriccus orbitatus,0.56
63,25,6004224,Tolmomyias sulphurescens,0.09
63,25,6004230,Platyrinchus mystaceus,1.58
63,25,6004255,Cnemotriccus fuscatus,0.18
63,25,6004370,Attila rufus,0.05
63,25,6004442,Schiffornis virescens,1.21
63,25,6004554,Chiroxiphia caudata,3.53
63,25,6004618,Thamnophilus caerulescens,0.09
63,25,6004629,Dysithamnus mentalis,0.69
63,25,6004694,Drymophila ochropyga,0.05
63,25,6004716,Pyriglena leucoptera,1.11
63,25,6004741,Myrmeciza squamosa,0.09
63,25,6004838,Synallaxis ruficapilla,0.14
63,25,6004948,Lochmias nematura,0.05
63,25,6004960,Syndactyla rufosuperciliata,0.23
63,25,6004973,Philydor rufum,0.19
63,25,6004974,Philydor atricapillus,0.37
63,25,6005000,Sclerurus scansor,0.84
63,25,6005005,Xenops minutus,0.19
63,25,6005017,Sittasomus griseicapillus,1.95
63,25,6005031,Dendrocolaptes platyrostris,0.14
63,25,6005050,Xiphorhynchus fuscus,1.35
63,25,6005062,Chamaeza campanisona,0.14
63,25,6005115,Conopophaga lineata,0.84
63,25,6006375,Turdus flavipes,0.42
63,25,6006424,Turdus rufiventris,0.6
63,25,6006427,Turdus amaurochalinus,0.14
63,25,6006440,Turdus albicollis,2.28
63,25,6009180,Basileuterus culicivorus,0.19
63,25,6009188,Basileuterus leucoblepharus,3.22
63,25,6009285,Tachyphonus coronatus,0.51
63,25,6009288,Trichothraupis melanops,2.42
63,25,6009289,Habia rubica,0.09
63,25,6009472,Haplospiza unicolor,0.42
63,25,6009636,Saltator similis,0.32
63,25,6009792,Neopelma chrysolophum,0.32
63,25,60031524,Myiobius barbatus,0.37
64,26,60014,Tinamus major,0.01
64,26,60079,Penelope purpurascens,0.14
64,26,600324,Odontophorus gujanensis,0.03
64,26,600563,Picumnus olivaceus,0.02
64,26,600586,Melanerpes rubricapillus,0.03
64,26,600832,Eubucco bourcierii,0.01
64,26,600851,Pteroglossus frantzii,0.07
64,26,600872,Ramphastos swainsonii,0.08
64,26,600886,Galbula ruficauda,
64,26,600913,Malacoptila panamensis,0.01
64,26,6001015,Trogon collaris,0.03
64,26,6001018,Trogon rufus,0.01
64,26,6001312,Piaya cayana,0.04
64,26,6001568,Aratinga finschi,0.08
64,26,6001625,Brotogeris jugularis,0.02
64,26,6001657,Pionus senilis,0.03
64,26,6001703,Streptoprocne zonaris,
64,26,6001803,Phaethornis guy,0.18
64,26,6001963,Elvira chionura,0.02
64,26,6001988,Heliodoxa jacula,0.01
64,26,6002077,Heliothryx barroti,0.02
64,26,6002489,Patagioenas subvinacea,0.02
64,26,6002490,Patagioenas nigrirostris,0.03
64,26,6002569,Claravis pretiosa,
64,26,6002585,Leptotila cassini,0.01
64,26,6002595,Geotrygon chiriquensis,
64,26,6002602,Geotrygon montana,0.08
64,26,6002884,Aramides cajaneus,0.06
64,26,6003499,Buteo magnirostris,
64,26,6003504,Buteo brachyurus,
64,26,6003511,Buteo albonotatus,
64,26,6003558,Spizaetus tyrannus,0.01
64,26,6003571,Milvago chimachima,0.01
64,26,6003573,Herpetotheres cachinnans,0.03
64,26,6003574,Micrastur ruficollis,0.01
64,26,6003817,Coragyps atratus,
64,26,6004046,Mionectes oleagineus,0.05
64,26,6004052,Leptopogon superciliaris,0.03
64,26,6004088,Todirostrum cinereum,0.06
64,26,6004109,Zimmerius vilissimus,0.08
64,26,6004123,Capsiempis flaveola,0.01
64,26,6004213,Lophotriccus pileatus,0.34
64,26,6004224,Tolmomyias sulphurescens,0.16
64,26,6004230,Platyrinchus mystaceus,0.02
64,26,6004231,Platyrinchus coronatus,0.17
64,26,6004248,Terenotriccus erythrurus,0.01
64,26,6004371,Attila spadiceus,0.03
64,26,6004374,Rhytipterna holerythra,0.06
64,26,6004382,Myiarchus tuberculifer,0.05
64,26,6004408,Tyrannus melancholicus,
