TaxonID,Scientific Name,Scientific_name_database,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,Nocturnal,BodyMass-Value,Body_length_HBW,Body_mass_HBW,Breeding_HBW,Movement_patt_HBW
6003564,Ibycter americanus,Ibycter americanus,Red-throated Caracara,100,0,0,0,0,0,0,0,0,0,0,0,10,20,50,20,0,0,624,52,602.5,N,Not a Migrant
6003571,Milvago chimachima,Milvago chimachima,Yellow-headed Caracara,20,10,20,20,0,20,10,0,0,0,0,0,100,0,0,0,0,0,315.21,42.5,320.75,N,Not a Migrant
6003573,Herpetotheres cachinnans,Herpetotheres cachinnans,Laughing Falcon,0,0,0,0,100,0,0,0,0,0,0,0,33,33,33,0,0,0,623.58,49,621,N,Not a Migrant
6003574,Micrastur ruficollis,Micrastur ruficollis,Barred Forest-falcon,0,20,80,0,0,0,0,0,0,0,0,0,40,30,30,0,0,0,177.64,34.5,212.5,N,Not a Migrant
6003576,Micrastur gilvicollis,Micrastur gilvicollis,Lined Forest-falcon,40,20,40,0,0,0,0,0,0,0,0,0,10,50,40,0,0,0,209,35.5,209,N,Not a Migrant
6003577,Micrastur mirandollei,Micrastur mirandollei,Slaty-backed Forest-falcon,0,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,548.99,42.5,492,N,Not a Migrant
6003578,Micrastur semitorquatus,Micrastur semitorquatus,Collared Forest-falcon,0,80,20,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,621.68,52,681.25,N,Not a Migrant
6003584,Microhierax fringillarius,Microhierax fringillarius,Black-thighed Falconet,70,20,10,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,42.9,NA,NA,NA,NA
6003590,Falco tinnunculus,Falco tinnunculus,Common Kestrel,10,90,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,183.21,31,214,N,Full Migrant
6003596,Falco sparverius,Falco sparverius,American Kestrel,60,20,20,0,0,0,0,0,0,0,0,0,50,40,10,0,0,0,114.61,26,118,N,Full Migrant
6003609,Falco rufigularis,Falco rufigularis,Bat Falcon,30,70,0,0,0,0,0,0,0,0,0,0,10,30,30,0,30,0,163.64,26.5,169.25,N,Not a Migrant
6003729,Mesophoyx intermedia,Mesophoyx intermedia,Intermediate Egret,20,0,10,70,0,0,0,0,0,0,0,80,20,0,0,0,0,0,458.83,64,400,N,Full Migrant
6003786,Bostrychia hagedash,Bostrychia hagedash,Hadada Ibis,90,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1238,70.5,1262,N,Not a Migrant
6003817,Coragyps atratus,Coragyps atratus,Black Vulture,0,10,10,10,0,70,0,0,0,0,0,0,100,0,0,0,0,0,1881.69,65,1520,N,Full Migrant
6003818,Cathartes aura,Cathartes aura,Turkey Vulture,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,1518.24,71.5,1425,N,Full Migrant
6003820,Cathartes melambrotus,Cathartes melambrotus,Greater Yellow-headed Vulture,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,1373,70,1335,N,Not a Migrant
6003823,Sarcoramphus papa,Sarcoramphus papa,King Vulture,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,3400,76,3375,N,Not a Migrant
6003995,Pitta nipalensis,Pitta nipalensis,Blue-naped Pitta,80,0,10,0,10,0,0,0,0,0,0,0,100,0,0,0,0,0,124,23.5,121,N,Not a Migrant
6004005,Pitta sordida,Pitta sordida,Hooded Pitta,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,64.5,17.5,57,N,Full Migrant
6004010,Pitta erythrogaster,Pitta erythrogaster,Red-bellied Pitta,80,0,0,0,0,0,0,0,10,10,0,0,100,0,0,0,0,0,72.39,17,57.75,N,Not a Migrant
6004025,Smithornis capensis,Smithornis capensis,African Broadbill,100,0,0,0,0,0,0,0,0,0,0,0,20,40,40,0,0,0,23.2,13,23.2,N,Not a Migrant
6004031,Eurylaimus javanicus,Eurylaimus javanicus,Banded Broadbill,90,0,0,0,0,0,10,0,0,0,0,0,10,50,40,0,0,0,78.2,NA,NA,NA,NA
6004032,Eurylaimus ochromalus,Eurylaimus ochromalus,Black-and-yellow Broadbill,100,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,33.3,NA,NA,NA,NA
6004034,Serilophus lunatus,Serilophus lunatus,Silver-breasted Broadbill,100,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,0,34,16.5,31.8,N,Not a Migrant
6004035,Psarisomus dalhousiae,Psarisomus dalhousiae,Long-tailed Broadbill,100,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,0,67,24.5,61.27,N,Not a Migrant
6004036,Calyptomena viridis,Calyptomena viridis,Asian Green Broadbill,30,0,0,0,0,0,70,0,0,0,0,0,10,50,40,0,0,0,58.5,NA,NA,NA,NA
6004044,Mionectes striaticollis,Mionectes striaticollis,Streak-necked Flycatcher,50,0,0,0,0,0,50,0,0,0,0,0,0,40,60,0,0,0,15,13.5,15,N,Not a Migrant
6004045,Mionectes olivaceus,Mionectes olivaceus,Olive-striped Flycatcher,20,0,0,0,0,0,80,0,0,0,0,0,0,100,0,0,0,0,15.31,13.5,12,N,Altitudinal Migrant
6004046,Mionectes oleagineus,Mionectes oleagineus,Ochre-bellied Flycatcher,20,0,0,0,0,0,80,0,0,0,0,0,0,50,50,0,0,0,11.17,13,13,N,Not a Migrant
6004047,Mionectes macconnelli,Mionectes macconnelli,MacConnell's Flycatcher,70,0,0,0,0,0,30,0,0,0,0,0,0,20,80,0,0,0,13.5,13.5,13.5,N,Not a Migrant
6004048,Mionectes rufiventris,Mionectes rufiventris,Grey-hooded Flycatcher,50,0,0,0,0,0,50,0,0,0,0,0,0,10,90,0,0,0,13.3,13.5,14,N,Not a Migrant
6004051,Leptopogon amaurocephalus,Leptopogon amaurocephalus,Sepia-capped Flycatcher,80,0,0,0,0,0,20,0,0,0,0,0,0,50,50,0,0,0,11.7,13.5,12,N,Not a Migrant
6004052,Leptopogon superciliaris,Leptopogon superciliaris,Slaty-capped Flycatcher,80,0,0,0,0,0,20,0,0,0,0,0,0,0,100,0,0,0,11.7,13.5,12,N,Not a Migrant
6004053,Pseudotriccus pelzelni,Pseudotriccus pelzelni,Bronze-olive Pygmy-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,10.9,11.25,10,N,Not a Migrant
6004055,Pseudotriccus ruficeps,Pseudotriccus ruficeps,Rufous-headed Pygmy-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,11.3,11,8,N,Not a Migrant
6004060,Hemitriccus minor,Hemitriccus minor,Snethlage's Tody-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7.4,10,7.45,N,Not a Migrant
6004063,Hemitriccus diops,Hemitriccus diops,Drab-breasted Bamboo-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,10,11,11.5,N,Not a Migrant
6004067,Hemitriccus orbitatus,Hemitriccus orbitatus,Eye-ringed Tody-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,9.7,11.5,9.75,N,Not a Migrant
6004083,Poecilotriccus latirostris,Poecilotriccus latirostris,Rusty-fronted Tody-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,8.1,9.45,8.55,N,Not a Migrant
6004085,Poecilotriccus sylvia,Poecilotriccus sylvia,Slate-headed Tody-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,7.1,9.5,7.6,N,Not a Migrant
6004088,Todirostrum cinereum,Todirostrum cinereum,Common Tody-flycatcher,90,0,0,0,0,0,10,0,0,0,0,0,0,33,33,33,0,0,6.29,9.5,6.2,N,Not a Migrant
6004091,Todirostrum pictum,Todirostrum pictum,Painted Tody-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,6.8,9.6,7,N,Not a Migrant
6004092,Todirostrum chrysocrotaphum,Todirostrum chrysocrotaphum,Yellow-browed Tody-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,7,9.4,7,N,Not a Migrant
6004095,Corythopis torquatus,Corythopis torquatus,Ringed Antpipit,90,0,10,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,14.3,13.75,16.5,N,Not a Migrant
6004104,Phyllomyias griseiceps,Phyllomyias griseiceps,Sooty-headed Tyrannulet,60,0,0,0,0,0,40,0,0,0,0,0,0,0,100,0,0,0,7.2,10,8,N,Not a Migrant
6004107,Phyllomyias cinereiceps,Phyllomyias cinereiceps,Ashy-headed Tyrannulet,80,0,0,0,0,0,20,0,0,0,0,0,0,0,100,0,0,0,9.5,11,10,N,Not a Migrant
6004109,Zimmerius vilissimus,Zimmerius vilissimus,Paltry Tyrannulet,50,0,0,0,0,0,50,0,0,0,0,0,0,0,60,40,0,0,9.7,10,8.9,N,Altitudinal Migrant
6004116,Ornithion inerme,Ornithion inerme,White-lored Tyrannulet,100,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,7,8,7,N,Not a Migrant
6004118,Ornithion brunneicapillus,Ornithion brunneicapillus,Brown-capped Tyrannulet,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,7.1,8,7.5,N,Not a Migrant
6004119,Camptostoma imberbe,Camptostoma imberbe,Northern Beardless-tyrannulet,70,0,0,0,0,0,30,0,0,0,0,0,0,20,30,50,0,0,7.4,10,7,N,Not a Migrant
6004120,Camptostoma obsoletum,Camptostoma obsoletum,Southern Beardless-tyrannulet,70,0,0,0,0,0,30,0,0,0,0,0,0,0,80,20,0,0,8.1,10,8,N,Full Migrant
6004121,Phaeomyias murina,Phaeomyias murina,Mouse-coloured Tyrannulet,60,0,0,0,0,0,40,0,0,0,0,0,0,33,33,33,0,0,10,12,8,N,Full Migrant
6004123,Capsiempis flaveola,Capsiempis flaveola,Yellow Tyrannulet,90,0,0,0,0,0,10,0,0,0,0,0,0,0,100,0,0,0,7.7,11.5,8,N,Not a Migrant
6004129,Tyrannulus elatus,Tyrannulus elatus,Yellow-crowned Tyrannulet,60,0,0,0,0,0,40,0,0,0,0,0,0,0,0,100,0,0,7,10.5,7.25,N,Not a Migrant
6004130,Myiopagis gaimardii,Myiopagis gaimardii,Forest Elaenia,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0,100,0,0,12.02,12.25,12.5,N,Not a Migrant
6004131,Myiopagis caniceps,Myiopagis caniceps,Grey Elaenia,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0,100,0,0,10.5,12.25,10.5,N,Full Migrant
6004132,Myiopagis subplacens,Myiopagis subplacens,Pacific Elaenia,80,0,0,0,0,0,20,0,0,0,0,0,0,20,30,50,0,0,15.86,13.5,12.18,N,Not a Migrant
6004133,Myiopagis flavivertex,Myiopagis flavivertex,Yellow-crowned Elaenia,100,0,0,0,0,0,0,0,0,0,0,0,0,20,30,50,0,0,11.84,12.75,12,N,Not a Migrant
6004135,Myiopagis viridicata,Myiopagis viridicata,Greenish Elaenia,60,0,0,0,0,0,20,0,20,0,0,0,0,0,50,50,0,0,11.51,13.5,13,N,Full Migrant
6004138,Elaenia flavogaster,Elaenia flavogaster,Yellow-bellied Elaenia,50,0,0,0,0,0,50,0,0,0,0,0,0,20,40,30,10,0,24.8,16.5,25,N,Not a Migrant
6004141,Elaenia albiceps,Elaenia albiceps,White-crested Elaenia,50,0,0,0,0,0,50,0,0,0,0,0,0,0,100,0,0,0,15.5,14.75,15.5,N,Full Migrant
6004156,Mecocerculus poecilocercus,Mecocerculus poecilocercus,White-tailed Tyrannulet,90,0,0,0,0,0,10,0,0,0,0,0,0,0,50,50,0,0,7.7,11,10.5,N,Not a Migrant
6004161,Serpophaga cinerea,Serpophaga cinerea,Torrent Tyrannulet,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,8.3,11,7.5,N,Not a Migrant
6004187,Euscarthmus meloryphus,Euscarthmus meloryphus,Tawny-crowned Pygmy-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,6.8,10.25,7,N,Full Migrant
6004189,Phylloscartes ophthalmicus,Phylloscartes ophthalmicus,Marble-faced Bristle-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,9.2,11.5,10.5,N,Not a Migrant
6004206,Phylloscartes virescens,Phylloscartes virescens,Olive-green Tyrannulet,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,8.5,12,8,N,Not a Migrant
6004210,Myiornis auricularis,Myiornis auricularis,Eared Pygmy-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,5.3,7,5,N,Not a Migrant
6004211,Myiornis atricapillus,Myiornis atricapillus,Black-capped Pygmy-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,5.7,6.5,5,N,Not a Migrant
6004212,Myiornis ecaudatus,Myiornis ecaudatus,Short-tailed Pygmy-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5.25,6.5,4.2,N,Not a Migrant
6004213,Lophotriccus pileatus,Lophotriccus pileatus,Scale-crested Pygmy-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,7.47,9.7,7.5,N,Not a Migrant
6004214,Lophotriccus vitiosus,Lophotriccus vitiosus,Double-banded Pygmy-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,6.7,10,7.25,N,Not a Migrant
6004216,Lophotriccus galeatus,Lophotriccus galeatus,Helmeted Pygmy-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6.6,10.2,6.5,N,Not a Migrant
6004218,Oncostoma cinereigulare,Oncostoma cinereigulare,Northern Bentbill,90,0,0,0,0,0,10,0,0,0,0,0,0,100,0,0,0,0,6.4,10,5.75,N,Not a Migrant
6004221,Rhynchocyclus brevirostris,Rhynchocyclus brevirostris,Eye-ringed Flatbill,60,0,0,0,0,0,20,0,20,0,0,0,0,40,60,0,0,0,24.3,16,22,N,Altitudinal Migrant
6004224,Tolmomyias sulphurescens,Tolmomyias sulphurescens,Yellow-olive Flycatcher,90,0,0,0,0,0,10,0,0,0,0,0,0,30,70,0,0,0,14.3,14.25,14.85,N,Not a Migrant
6004225,Tolmomyias assimilis,Tolmomyias assimilis,Yellow-margined Flycatcher,90,0,0,0,0,0,10,0,0,0,0,0,0,10,90,0,0,0,17,13.25,14.75,N,Not a Migrant
6004226,Tolmomyias poliocephalus,Tolmomyias poliocephalus,Grey-crowned Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,10.8,12,11,N,Not a Migrant
6004227,Tolmomyias flaviventris,Tolmomyias flaviventris,Yellow-breasted Flycatcher,80,0,0,0,0,0,20,0,0,0,0,0,0,0,20,80,0,0,12.2,12.35,11.3,N,Not a Migrant
6004228,Platyrinchus saturatus,Platyrinchus saturatus,Cinnamon-crested Spadebill,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,10.7,9.3,11.9,N,Not a Migrant
6004230,Platyrinchus mystaceus,Platyrinchus mystaceus,White-throated Spadebill,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,9.7,9.75,10.05,N,Not a Migrant
6004231,Platyrinchus coronatus,Platyrinchus coronatus,Golden-crowned Spadebill,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,9.14,8.75,8.5,N,Not a Migrant
6004233,Platyrinchus platyrhynchos,Platyrinchus platyrhynchos,White-crested Spadebill,100,0,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,12,11,12.25,N,Not a Migrant
6004234,Platyrinchus leucoryphus,Platyrinchus leucoryphus,Russet-winged Spadebill,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,16,12.5,17,N,Not a Migrant
6004235,Onychorhynchus coronatus,Onychorhynchus coronatus,Amazonian Royal Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,14,16.25,17,N,Not a Migrant
6004238,Myiotriccus ornatus,Myiotriccus ornatus,Ornate Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,9.9,11.4,12.5,N,Not a Migrant
6004239,Myiophobus flavicans,Myiophobus flavicans,Flavescent Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,12.7,12.35,10.2,N,Not a Migrant
6004243,Nephelomyias pulcher,Myiophobus pulcher,Handsome Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,9.5,10.25,11.09,N,Not a Migrant
6004246,Myiophobus fasciatus,Myiophobus fasciatus,Bran-coloured Flycatcher,80,0,0,0,0,0,20,0,0,0,0,0,0,100,0,0,0,0,9.9,12.35,10,N,Full Migrant
6004248,Terenotriccus erythrurus,Terenotriccus erythrurus,Ruddy-tailed Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,7.4,9.65,6.5,N,Not a Migrant
6004251,Myiobius atricaudus,Myiobius atricaudus,Black-tailed Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,10,12.35,10,N,Not a Migrant
6004252,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus,Cinnamon Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,9.9,12,10.8,N,Not a Migrant
6004255,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Fuscous Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0,0,13.6,14.25,11.9,N,Full Migrant
6004256,Lathrotriccus euleri,Lathrotriccus euleri,Euler's Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,11.33,13.1,11,N,Full Migrant
6004257,Lathrotriccus griseipectus,Lathrotriccus griseipectus,Grey-breasted Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,11,13,11,N,Not a Migrant
6004258,Aphanotriccus capitalis,Aphanotriccus capitalis,Tawny-chested Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,11.8,12,11,N,Not a Migrant
6004262,Mitrephanes phaeocercus,Mitrephanes phaeocercus,Tufted Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,8.59,12.75,8.5,N,Not a Migrant
6004267,Contopus fumigatus,Contopus fumigatus,Smoke-coloured Pewee,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,19.9,16.5,18.2,N,Not a Migrant
6004270,Contopus virens,Contopus virens,Eastern Wood-pewee,90,0,0,0,0,0,10,0,0,0,0,0,33,33,33,0,0,0,13.9,14.25,14,N,Full Migrant
6004271,Contopus cinereus,Contopus cinereus,Tropical Pewee,100,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,11.6,13.75,12.25,N,Full Migrant
6004276,Empidonax flaviventris,Empidonax flaviventris,Yellow-bellied Flycatcher,90,0,0,0,0,0,10,0,0,0,0,0,20,80,0,0,0,0,11.8,13.75,12.5,N,Full Migrant
6004277,Empidonax virescens,Empidonax virescens,Acadian Flycatcher,80,0,0,0,0,0,20,0,0,0,0,0,0,33,33,33,0,0,12.6,13.75,13.1,N,Full Migrant
6004279,Empidonax traillii,Empidonax traillii,Willow Flycatcher,90,0,0,0,0,0,10,0,0,0,0,0,0,80,20,0,0,0,13.39,15.15,13.85,N,Full Migrant
6004286,Empidonax difficilis,Empidonax difficilis,Pacific-slope Flycatcher,90,0,0,0,0,0,10,0,0,0,0,0,0,30,70,0,0,0,10.7,15.5,10.5,N,Full Migrant
6004288,Empidonax flavescens,Empidonax flavescens,Yellowish Flycatcher,90,0,0,0,0,0,10,0,0,0,0,0,0,10,90,0,0,0,12.5,13.25,12,N,Not a Migrant
6004294,Pyrocephalus rubinus,Pyrocephalus rubinus,Vermilion Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,14.4,13.5,12.5,N,Full Migrant
6004297,Ochthoeca diadema,Ochthoeca diadema,Yellow-bellied Chat-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,11.5,12.25,13.97,N,Not a Migrant
6004299,Ochthoeca cinnamomeiventris,Ochthoeca cinnamomeiventris,Slaty-backed Chat-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,12,12.5,11.9,N,Not a Migrant
6004345,Knipolegus poecilocercus,Knipolegus poecilocercus,Amazonian Black-tyrant,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,14.3,13.1,14,N,Not a Migrant
6004362,Colonia colonus,Colonia colonus,Long-tailed Tyrant,100,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,18.3,22.75,16.5,N,Not a Migrant
6004365,Attila phoenicurus,Attila phoenicurus,Rufous-tailed Attila,70,0,10,0,0,0,20,0,0,0,0,0,0,33,33,33,0,0,32.3,17.8,33.4,N,Full Migrant
6004367,Attila torridus,Attila torridus,Ochraceous Attila,50,0,0,0,0,0,50,0,0,0,0,0,0,0,60,40,0,0,46,21,46,N,Not a Migrant
6004368,Attila citriniventris,Attila citriniventris,Citron-bellied Attila,80,0,0,0,0,0,20,0,0,0,0,0,0,0,60,40,0,0,33.7,18.25,34,N,Not a Migrant
6004370,Attila rufus,Attila rufus,Grey-hooded Attila,60,0,20,0,0,0,20,0,0,0,0,0,25,25,25,25,0,0,42.6,20.5,44,N,Not a Migrant
6004371,Attila spadiceus,Attila spadiceus,Bright-rumped Attila,50,0,30,0,0,0,10,0,10,0,0,0,10,10,40,40,0,0,39.1,19.25,37.7,N,Not a Migrant
6004374,Rhytipterna holerythra,Rhytipterna holerythra,Rufous Mourner,80,0,0,0,0,0,20,0,0,0,0,0,0,50,50,0,0,0,36.8,20.25,38,N,Not a Migrant
6004375,Rhytipterna simplex,Rhytipterna simplex,Greyish Mourner,80,0,0,0,0,0,20,0,0,0,0,0,0,50,50,0,0,0,31.8,20,35.5,N,Not a Migrant
6004377,Laniocera rufescens,Laniocera rufescens,Speckled Mourner,30,0,0,0,0,0,70,0,0,0,0,0,0,20,80,0,0,0,48.1,20.25,47.3,N,Not a Migrant
6004378,Laniocera hypopyrra,Laniocera hypopyrra,Cinereous Mourner,80,0,0,0,0,0,20,0,0,0,0,0,0,50,50,0,0,0,51,20.5,46,N,Not a Migrant
6004379,Sirystes sibilator,Sirystes sibilator,Sirystes,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0,100,0,0,32.3,18.25,31.75,N,Full Migrant
6004382,Myiarchus tuberculifer,Myiarchus tuberculifer,Dusky-capped Flycatcher,80,0,0,0,0,0,10,0,10,0,0,0,0,33,33,33,0,0,17.7,16,20.7,N,Full Migrant
6004387,Myiarchus ferox,Myiarchus ferox,Short-crested Flycatcher,50,0,0,0,0,0,50,0,0,0,0,0,0,80,20,0,0,0,27.5,18,27.88,N,Not a Migrant
6004391,Myiarchus cinerascens,Myiarchus cinerascens,Ash-throated Flycatcher,70,0,10,0,0,0,20,0,0,0,0,0,0,70,30,0,0,0,28.2,19.75,27.5,N,Full Migrant
6004392,Myiarchus nuttingi,Myiarchus nuttingi,Nutting's Flycatcher,50,0,0,0,0,0,50,0,0,0,0,0,0,50,50,0,0,0,23,18.5,22.45,N,Not a Migrant
6004393,Myiarchus crinitus,Myiarchus crinitus,Great Crested Flycatcher,60,0,0,0,0,0,40,0,0,0,0,0,100,0,0,0,0,0,32.1,21.5,33.4,N,Full Migrant
6004394,Myiarchus tyrannulus,Myiarchus tyrannulus,Brown-crested Flycatcher,70,0,10,0,0,0,20,0,0,0,0,0,20,80,0,0,0,0,35.45,20,34.43,N,Full Migrant
6004402,Deltarhynchus flammulatus,Deltarhynchus flammulatus,Flammulated Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,17.2,15.75,18.85,N,Not a Migrant
6004405,Ramphotrigon ruficauda,Ramphotrigon ruficauda,Rufous-tailed Flatbill,80,0,0,0,0,0,20,0,0,0,0,0,0,50,50,0,0,0,18.4,15.5,19.75,N,Not a Migrant
6004408,Tyrannus melancholicus,Tyrannus melancholicus,Tropical Kingbird,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,37.4,20.73,36.95,N,Full Migrant
6004411,Tyrannus crassirostris,Tyrannus crassirostris,Thick-billed Kingbird,80,0,0,0,0,0,0,0,20,0,0,0,0,0,40,30,30,0,55.89,22.25,55,N,Full Migrant
6004414,Tyrannus savana,Tyrannus savana,Fork-tailed Flycatcher,70,0,0,0,0,0,30,0,0,0,0,0,50,50,0,0,0,0,31.9,33.88,29.75,N,Full Migrant
6004415,Tyrannus tyrannus,Tyrannus tyrannus,Eastern Kingbird,70,0,10,0,0,0,10,0,10,0,0,0,0,80,20,0,0,0,39.85,21,41,N,Full Migrant
6004422,Megarynchus pitangua,Megarynchus pitangua,Boat-billed Flycatcher,70,0,0,0,10,0,10,0,10,0,0,0,0,10,50,40,0,0,69.91,22.75,66,N,Full Migrant
6004423,Conopias albovittatus,Conopias albovittatus,White-ringed Flycatcher,80,0,0,0,0,0,20,0,0,0,0,0,0,0,80,20,0,0,24.4,15.75,24,N,Not a Migrant
6004424,Conopias parvus,Conopias parvus,Yellow-throated Flycatcher,90,0,0,0,0,0,10,0,0,0,0,0,0,0,30,70,0,0,21,16.5,24,N,Not a Migrant
6004425,Conopias trivirgatus,Conopias trivirgatus,Three-striped Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,24.36,14,24,N,Not a Migrant
6004428,Myiodynastes chrysocephalus,Myiodynastes chrysocephalus,Golden-crowned Flycatcher,50,0,0,0,0,0,50,0,0,0,0,0,0,33,33,33,0,0,38.3,20.5,37,N,Not a Migrant
6004430,Myiodynastes maculatus,Myiodynastes maculatus,Streaked Flycatcher,40,0,30,0,0,0,30,0,0,0,0,0,0,0,100,0,0,0,43.2,21.75,44,N,Full Migrant
6004431,Myiodynastes luteiventris,Myiodynastes luteiventris,Sulphur-bellied Flycatcher,40,0,0,0,0,0,30,0,30,0,0,0,0,0,0,50,50,0,46.9,20.5,45,N,Full Migrant
6004432,Myiozetetes cayanensis,Myiozetetes cayanensis,Rusty-margined Flycatcher,70,0,0,0,0,0,30,0,0,0,0,0,50,30,20,0,0,0,25.9,17.25,26,N,Not a Migrant
6004433,Myiozetetes similis,Myiozetetes similis,Social Flycatcher,40,0,10,0,0,0,40,0,10,0,0,0,20,20,40,20,0,0,28,17.25,25.5,N,Full Migrant
6004434,Myiozetetes granadensis,Myiozetetes granadensis,Grey-capped Flycatcher,60,0,0,0,0,0,20,0,20,0,0,0,0,50,50,0,0,0,29.3,17,29,N,Not a Migrant
6004435,Myiozetetes luteiventris,Myiozetetes luteiventris,Dusky-chested Flycatcher,50,0,0,0,0,0,50,0,0,0,0,0,0,100,0,0,0,0,19,14.5,16.5,N,Not a Migrant
6004436,Legatus leucophaius,Legatus leucophaius,Piratic Flycatcher,30,0,0,0,0,0,70,0,0,0,0,0,0,0,20,80,0,0,22.2,15.75,24.5,N,Full Migrant
6004438,Pitangus sulphuratus,Pitangus sulphuratus,Great Kiskadee,40,10,10,10,0,0,30,0,0,0,0,0,50,40,10,0,0,0,62.85,22,60.5,N,Full Migrant
